2009-04-20 15:23:57,D3B,71,2,3,10,43,1,2,100,60,0,0,0,0,0
2009-04-20 15:38:21,D3B,76,2,3,10,43,1,3,85,71,0,0,0,0,0
2009-04-20 15:44:09,D3B,84,2,3,10,43,1,4,88,80,0,0,0,0,0
2009-04-20 15:50:06,D3B,80,2,3,10,43,1,5,100,63,0,0,0,0,0
2009-04-20 16:08:50,D3B,56,2,3,10,43,1,6,62,52,0,0,0,0,0
2009-04-27 23:24:41,D3B,66,2,3,10,43,1,1,78,50,0,0,0,0,0
2009-04-27 23:27:08,D3B,79,2,3,10,43,1,2,100,64,0,0,0,0,0
2009-04-27 23:29:32,D3B,86,2,3,10,43,1,3,100,66,0,0,0,0,0
2009-04-27 23:32:10,D3B,56,2,3,10,43,1,4,81,33,0,0,0,0,0
2009-04-27 23:34:26,D3B,68,2,3,10,43,1,5,69,66,0,0,0,0,0
2009-04-28 09:17:06,D3B,68,2,3,10,43,1,1,90,50,0,0,0,0,0
2009-04-28 09:18:57,D3B,81,2,3,10,43,1,2,75,85,0,0,0,0,0
2009-04-28 09:20:48,D3B,75,2,3,10,43,1,3,90,64,0,0,0,0,0
2009-04-28 09:22:40,D3B,80,2,3,10,43,1,4,81,77,0,0,0,0,0
2009-04-28 09:24:32,D3B,63,2,3,10,43,1,5,70,55,0,0,0,0,0
2009-04-28 23:31:02,D3B,71,2,3,10,43,1,1,66,75,0,0,0,0,0
2009-04-28 23:34:01,D3B,47,2,3,8,43,1,1,62,40,0,0,0,0,0
2009-04-28 23:35:44,D3B,75,2,3,8,43,1,2,83,66,0,0,0,0,0
2009-04-28 23:37:26,D3B,50,2,3,8,43,1,3,53,46,0,0,0,0,0
2009-04-28 23:39:09,D3B,54,2,3,8,43,1,4,58,50,0,0,0,0,0
2009-04-29 23:29:42,D3B,54,2,3,8,43,1,1,55,53,0,0,0,0,0
2009-04-29 23:31:43,D3B,82,2,3,8,43,1,2,83,82,0,0,0,0,0
2009-04-29 23:33:30,D3B,52,2,3,8,43,1,3,72,33,0,0,0,0,0
2009-04-29 23:35:12,D3B,56,2,3,8,43,1,4,66,46,0,0,0,0,0
2009-04-29 23:37:10,D3B,76,2,3,8,43,1,5,84,62,0,0,0,0,0
2009-04-30 08:50:36,D3B,77,2,3,8,43,1,1,88,69,0,0,0,0,0
2009-04-30 08:52:47,D3B,73,2,3,8,43,1,2,73,73,0,0,0,0,0
2009-04-30 08:54:26,D3B,82,2,3,8,43,1,3,85,78,0,0,0,0,0
2009-04-30 08:56:04,D3B,72,2,3,8,43,1,4,77,66,0,0,0,0,0
2009-04-30 08:57:46,D3B,48,2,3,8,43,1,5,50,46,0,0,0,0,0
2009-04-30 23:48:45,D3B,75,2,3,8,43,1,1,77,73,0,0,0,0,0
2009-04-30 23:50:21,D3B,54,2,3,8,43,1,2,66,41,0,0,0,0,0
2009-04-30 23:51:52,D3B,69,2,3,8,43,1,3,45,91,0,0,0,0,0
2009-05-01 20:38:47,D3B,54,2,3,8,43,1,1,66,40,0,0,0,0,0
2009-05-01 21:06:48,D3B,70,2,3,8,43,1,1,72,66,0,0,0,0,0
2009-05-01 21:14:12,D3B,65,2,3,8,43,1,2,77,58,0,0,0,0,0
2009-05-01 21:25:29,D3B,78,2,3,8,43,1,3,100,66,0,0,0,0,0
2009-05-01 21:46:05,D3B,75,2,3,8,43,1,4,75,75,0,0,0,0,0
2009-05-01 21:47:35,D3B,69,2,3,8,43,1,5,75,64,0,0,0,0,0
2009-05-01 21:56:01,D3B,66,2,3,8,43,1,6,58,75,0,0,0,0,0
2009-05-02 23:42:42,D3B,65,2,3,8,43,1,1,88,50,0,0,0,0,0
2009-05-02 23:44:15,D3B,57,2,3,8,43,1,2,62,53,0,0,0,0,0
2009-05-02 23:45:46,D3B,57,2,3,8,43,1,3,64,50,0,0,0,0,0
2009-05-02 23:47:53,D3B,56,2,3,8,43,1,4,60,53,0,0,0,0,0
